Paper_ID,Title,Year,Cited_By_Count,Author_ID,Author_Name,Raw_Affiliation,Standardized_Institutions,Institution_Countries
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5023839579,Tomohisa Kato,"National Institute of Advanced Industrial Science and Technology 1 , Onogawa, Tsukuba 305-8569, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5023839579,Tomohisa Kato,"4Kyoto University, Kyotodaigaku-Katsura, Nishikyo 615-8510, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5023839579,Tomohisa Kato,"2Fuji Electric Co., Ltd., Fuji, Hino 191-8502, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5023839579,Tomohisa Kato,"3Central Research Institute of Electric Power Industry, Nagasaka, Yokosuka 240-0196, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5101935842,Hajime Okumura,"National Institute of Advanced Industrial Science and Technology 1 , Onogawa, Tsukuba 305-8569, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5101935842,Hajime Okumura,"3Central Research Institute of Electric Power Industry, Nagasaka, Yokosuka 240-0196, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5101935842,Hajime Okumura,"2Fuji Electric Co., Ltd., Fuji, Hino 191-8502, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5101935842,Hajime Okumura,"4Kyoto University, Kyotodaigaku-Katsura, Nishikyo 615-8510, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5042754568,Tsunenobu Kimoto,"Kyoto University, Kyotodaigaku-Katsura 4 , Nishikyo 615-8510, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5042754568,Tsunenobu Kimoto,"2Fuji Electric Co., Ltd., Fuji, Hino 191-8502, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5042754568,Tsunenobu Kimoto,"1National Institute of Advanced Industrial Science and Technology, Onogawa, Tsukuba 305-8569, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5042754568,Tsunenobu Kimoto,"3Central Research Institute of Electric Power Industry, Nagasaka, Yokosuka 240-0196, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5001749718,Hidekazu Tsuchida,"Central Research Institute of Electric Power Industry 3 , Nagasaka, Yokosuka 240-0196, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5001749718,Hidekazu Tsuchida,"1National Institute of Advanced Industrial Science and Technology, Onogawa, Tsukuba 305-8569, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5001749718,Hidekazu Tsuchida,"4Kyoto University, Kyotodaigaku-Katsura, Nishikyo 615-8510, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2784016896,Injected carrier concentration dependence of the expansion of single Shockley-type stacking faults in 4H-SiC PiN diodes,2018,74,https://openalex.org/A5001749718,Hidekazu Tsuchida,"2Fuji Electric Co., Ltd., Fuji, Hino 191-8502, Japan","Central Research Institute of Electric Power Industry, Kyoto University, Fuji Electric (Japan), National Institute of Advanced Industrial Science and Technology","JP, JP, JP, JP"
https://openalex.org/W2796035882,"Excitation properties of the divacancy in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mn>4</mml:mn><mml:mi>H</mml:mi></mml:mrow></mml:math>-SiC",2018,74,https://openalex.org/A5052840900,Björn Magnusson,"Linköping University, Department of Physics, Chemistry and Biology, S-581 83 Linköping, Sweden","Linköping University, Norstel (Sweden)","SE, SE"
https://openalex.org/W2796035882,"Excitation properties of the divacancy in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mn>4</mml:mn><mml:mi>H</mml:mi></mml:mrow></mml:math>-SiC",2018,74,https://openalex.org/A5052840900,Björn Magnusson,"Norstel AB, Ramshällsvägen 15, SE-602 38 Norrköping, Sweden","Linköping University, Norstel (Sweden)","SE, SE"
https://openalex.org/W2796035882,"Excitation properties of the divacancy in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mn>4</mml:mn><mml:mi>H</mml:mi></mml:mrow></mml:math>-SiC",2018,74,https://openalex.org/A5052979188,Nguyên Tiên Són,"Linköping University, Department of Physics, Chemistry and Biology, S-581 83 Linköping, Sweden",Linköping University,SE
https://openalex.org/W2796035882,"Excitation properties of the divacancy in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mn>4</mml:mn><mml:mi>H</mml:mi></mml:mrow></mml:math>-SiC",2018,74,https://openalex.org/A5081520548,András Csо́rе́,"Department of Atomic Physics, Budapest University of Technology and Economics, Budafoki út. 8, H-1111, Hungary",Budapest University of Technology and Economics,HU
https://openalex.org/W2796035882,"Excitation properties of the divacancy in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mn>4</mml:mn><mml:mi>H</mml:mi></mml:mrow></mml:math>-SiC",2018,74,https://openalex.org/A5071469839,Andreas Gällström,"Saab Dynamics AB, SE-581-88 Linköping, Sweden",,
https://openalex.org/W2796035882,"Excitation properties of the divacancy in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mn>4</mml:mn><mml:mi>H</mml:mi></mml:mrow></mml:math>-SiC",2018,74,https://openalex.org/A5050352920,Takeshi Ohshima,"National Institutes for Quantum and Radiological Science and Technology, 1233 Watanuki, Takasaki, Gunma 370-1292, Japan",National Institutes for Quantum Science and Technology,JP
https://openalex.org/W2796035882,"Excitation properties of the divacancy in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mn>4</mml:mn><mml:mi>H</mml:mi></mml:mrow></mml:math>-SiC",2018,74,https://openalex.org/A5072682771,Ádám Gali,"Department of Atomic Physics, Budapest University of Technology and Economics, Budafoki út. 8, H-1111, Hungary","Budapest University of Technology and Economics, HUN-REN Wigner Research Centre for Physics, Hungarian Academy of Sciences","HU, HU, HU"
https://openalex.org/W2796035882,"Excitation properties of the divacancy in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mn>4</mml:mn><mml:mi>H</mml:mi></mml:mrow></mml:math>-SiC",2018,74,https://openalex.org/A5072682771,Ádám Gali,"Wigner Research Center for Physics, Hungarian Academy of Sciences, PO. Box 49, H-1525, Hungary","Budapest University of Technology and Economics, HUN-REN Wigner Research Centre for Physics, Hungarian Academy of Sciences","HU, HU, HU"
https://openalex.org/W2796035882,"Excitation properties of the divacancy in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mn>4</mml:mn><mml:mi>H</mml:mi></mml:mrow></mml:math>-SiC",2018,74,https://openalex.org/A5061452744,Ivan G. Ivanov,"Linköping University, Department of Physics, Chemistry and Biology, S-581 83 Linköping, Sweden",Linköping University,SE
https://openalex.org/W2808664693,Modular Full-Bridge Converter for Three-Phase Switched Reluctance Motors With Integrated Fault-Tolerance Capability,2018,74,https://openalex.org/A5014295973,Qingguo Sun,"College of Electrical Engineering, Zhejiang University, Hangzhou, China",Zhejiang University,CN
https://openalex.org/W2808664693,Modular Full-Bridge Converter for Three-Phase Switched Reluctance Motors With Integrated Fault-Tolerance Capability,2018,74,https://openalex.org/A5055026104,Jianhua Wu,"College of Electrical Engineering, Zhejiang University, Hangzhou, China",Zhejiang University,CN
https://openalex.org/W2808664693,Modular Full-Bridge Converter for Three-Phase Switched Reluctance Motors With Integrated Fault-Tolerance Capability,2018,74,https://openalex.org/A5012061632,Chun Gan,"Department of Electrical Engineering and Computer Science, University of Tennessee, Knoxville, TN, USA",University of Tennessee at Knoxville,US
https://openalex.org/W2808664693,Modular Full-Bridge Converter for Three-Phase Switched Reluctance Motors With Integrated Fault-Tolerance Capability,2018,74,,Jifeng Guo,"College of Electrical Engineering, Zhejiang University, Hangzhou, China",Zhejiang University,CN
https://openalex.org/W2830449929,Carrier lifetime and breakdown phenomena in SiC power device material,2018,74,https://openalex.org/A5042754568,Tsunenobu Kimoto,"Department of Electronic Science and Engineering, Kyoto University, A1 Katsura, Nishikyo, Kyoto 615-8510, Japan","Kyoto University, Kyoto Katsura Hospital","JP, JP"
https://openalex.org/W2830449929,Carrier lifetime and breakdown phenomena in SiC power device material,2018,74,https://openalex.org/A5060343010,Hiroki Niwa,"Department of Electronic Science and Engineering, Kyoto University, A1 Katsura, Nishikyo, Kyoto 615-8510, Japan","Kyoto University, Kyoto Katsura Hospital","JP, JP"
https://openalex.org/W2830449929,Carrier lifetime and breakdown phenomena in SiC power device material,2018,74,https://openalex.org/A5102872213,Takafumi Okuda,"Department of Electronic Science and Engineering, Kyoto University, A1 Katsura, Nishikyo, Kyoto 615-8510, Japan","Kyoto University, Kyoto Katsura Hospital","JP, JP"
https://openalex.org/W2830449929,Carrier lifetime and breakdown phenomena in SiC power device material,2018,74,https://openalex.org/A5085542495,Eiji Saito,"Department of Electronic Science and Engineering, Kyoto University, A1 Katsura, Nishikyo, Kyoto 615-8510, Japan","Kyoto University, Kyoto Katsura Hospital","JP, JP"
https://openalex.org/W2830449929,Carrier lifetime and breakdown phenomena in SiC power device material,2018,74,https://openalex.org/A5030647669,Yuanfu Zhao,"Department of Electronic Science and Engineering, Kyoto University, A1 Katsura, Nishikyo, Kyoto 615-8510, Japan","Kyoto University, Kyoto Katsura Hospital","JP, JP"
https://openalex.org/W2830449929,Carrier lifetime and breakdown phenomena in SiC power device material,2018,74,https://openalex.org/A5091390494,Satoshi Asada,"Department of Electronic Science and Engineering, Kyoto University, A1 Katsura, Nishikyo, Kyoto 615-8510, Japan","Kyoto University, Kyoto Katsura Hospital","JP, JP"
https://openalex.org/W2830449929,Carrier lifetime and breakdown phenomena in SiC power device material,2018,74,https://openalex.org/A5069176223,Jun Suda,"Department of Electronic Science and Engineering, Kyoto University, A1 Katsura, Nishikyo, Kyoto 615-8510, Japan","Kyoto University, Kyoto Katsura Hospital","JP, JP"
https://openalex.org/W2894637451,A State Estimator-Based Approach for Open-Circuit Fault Diagnosis in Single-Phase Cascaded H-Bridge Rectifiers,2018,74,https://openalex.org/A5042700929,Dong Xie,"Ministry of Education Key Laboratory of Magnetic Suspension Technology and Maglev Vehicle, Southwest Jiaotong University, Chengdu, China",Southwest Jiaotong University,CN
https://openalex.org/W2894637451,A State Estimator-Based Approach for Open-Circuit Fault Diagnosis in Single-Phase Cascaded H-Bridge Rectifiers,2018,74,https://openalex.org/A5108064548,Xinglai Ge,"Ministry of Education Key Laboratory of Magnetic Suspension Technology and Maglev Vehicle, Southwest Jiaotong University, Chengdu, China",Southwest Jiaotong University,CN
https://openalex.org/W2896416388,An Interleaved Series-Capacitor Tapped Buck Converter for High Step-Down DC/DC Application,2018,74,https://openalex.org/A5025433829,Lanhua Zhang,"Kilby Labs, Texas Instruments Inc., Santa Clara, CA, USA",Texas Instruments (United States),US
https://openalex.org/W2896416388,An Interleaved Series-Capacitor Tapped Buck Converter for High Step-Down DC/DC Application,2018,74,https://openalex.org/A5069847440,Sombuddha Chakraborty,"Kilby Labs, Texas Instruments Inc., Santa Clara, CA, USA",Texas Instruments (United States),US
https://openalex.org/W2908606478,Investigation of heat transfer and thermal stresses of novel thermal management system integrated with vapour chamber for IGBT power module,2019,74,https://openalex.org/A5100627348,Yiyi Chen,"Faculty of Engineering, University of Nottingham, NG7 2RD Nottingham, UK",University of Nottingham,GB
https://openalex.org/W2908606478,Investigation of heat transfer and thermal stresses of novel thermal management system integrated with vapour chamber for IGBT power module,2019,74,https://openalex.org/A5100386091,Bo Li,"Faculty of Engineering, University of Nottingham, NG7 2RD Nottingham, UK",University of Nottingham,GB
https://openalex.org/W2908606478,Investigation of heat transfer and thermal stresses of novel thermal management system integrated with vapour chamber for IGBT power module,2019,74,https://openalex.org/A5100327971,Xin Wang,"Faculty of Engineering, University of Nottingham, NG7 2RD Nottingham, UK",University of Nottingham,GB
https://openalex.org/W2908606478,Investigation of heat transfer and thermal stresses of novel thermal management system integrated with vapour chamber for IGBT power module,2019,74,https://openalex.org/A5100693269,Yuying Yan,"Faculty of Engineering, University of Nottingham, NG7 2RD Nottingham, UK",University of Nottingham,GB
https://openalex.org/W2908606478,Investigation of heat transfer and thermal stresses of novel thermal management system integrated with vapour chamber for IGBT power module,2019,74,https://openalex.org/A5116804717,Yangang Wang,"Dynex Semiconductor Limited, Doddington Road, Lincoln LN6 3LF, UK",Dynex Semiconductor (United Kingdom),GB
https://openalex.org/W2908606478,Investigation of heat transfer and thermal stresses of novel thermal management system integrated with vapour chamber for IGBT power module,2019,74,https://openalex.org/A5002024135,Qi Fang,"Dynex Semiconductor Limited, Doddington Road, Lincoln LN6 3LF, UK",Dynex Semiconductor (United Kingdom),GB
https://openalex.org/W2913591956,A Hybrid Boost–Flyback/Flyback Microinverter for Photovoltaic Applications,2019,74,https://openalex.org/A5100401225,Feng Zhang,"School of Electric Power, South China University of Technology, Guangzhou, China",South China University of Technology,CN
https://openalex.org/W2913591956,A Hybrid Boost–Flyback/Flyback Microinverter for Photovoltaic Applications,2019,74,https://openalex.org/A5100937408,Yunxiang Xie,"School of Electric Power, South China University of Technology, Guangzhou, China",South China University of Technology,CN
https://openalex.org/W2913591956,A Hybrid Boost–Flyback/Flyback Microinverter for Photovoltaic Applications,2019,74,https://openalex.org/A5016058615,Yanshen Hu,"MOSO Electric Company, Ltd., Shenzhen, China",,
https://openalex.org/W2913591956,A Hybrid Boost–Flyback/Flyback Microinverter for Photovoltaic Applications,2019,74,https://openalex.org/A5011070866,Gang Chen,"School of Electric Power, South China University of Technology, Guangzhou, China",South China University of Technology,CN
https://openalex.org/W2913591956,A Hybrid Boost–Flyback/Flyback Microinverter for Photovoltaic Applications,2019,74,https://openalex.org/A5100390617,Xuemei Wang,"School of Electric Power, South China University of Technology, Guangzhou, China",South China University of Technology,CN
https://openalex.org/W2915501959,Reliability Evaluation of SiC Power Module With Sintered Ag Die Attach and Stress-Relaxation Structure,2019,74,https://openalex.org/A5047106134,Kazuhiko Sugiura,"Electronics Research and Innovation Division, DENSO CORPORATION, Nisshin, Japan",Nitto (Japan),JP
https://openalex.org/W2915501959,Reliability Evaluation of SiC Power Module With Sintered Ag Die Attach and Stress-Relaxation Structure,2019,74,https://openalex.org/A5028726187,Tomohito Iwashige,"Electronics Research and Innovation Division, DENSO CORPORATION, Nisshin, Japan",Nitto (Japan),JP
https://openalex.org/W2915501959,Reliability Evaluation of SiC Power Module With Sintered Ag Die Attach and Stress-Relaxation Structure,2019,74,https://openalex.org/A5112343856,Kazuhiro Tsuruta,"Electronics Research and Innovation Division, DENSO CORPORATION, Nisshin, Japan",Nitto (Japan),JP
https://openalex.org/W2915501959,Reliability Evaluation of SiC Power Module With Sintered Ag Die Attach and Stress-Relaxation Structure,2019,74,https://openalex.org/A5088824951,Chuantong Chen,"Institute of Scientific and Industrial Research, Osaka University, Ibaraki, Japan","Osaka Research Institute of Industrial Science and Technology, The University of Osaka","JP, JP"
https://openalex.org/W2915501959,Reliability Evaluation of SiC Power Module With Sintered Ag Die Attach and Stress-Relaxation Structure,2019,74,https://openalex.org/A5002648432,Shijo Nagao,"Institute of Scientific and Industrial Research, Osaka University, Ibaraki, Japan","Osaka Research Institute of Industrial Science and Technology, The University of Osaka","JP, JP"
https://openalex.org/W2915501959,Reliability Evaluation of SiC Power Module With Sintered Ag Die Attach and Stress-Relaxation Structure,2019,74,https://openalex.org/A5059950859,Tsuyoshi Funaki,"Division of Electric, Electronics and Information Engineering, Graduate School of Engineering, Osaka University, Suita, Japan",The University of Osaka,JP
https://openalex.org/W2915501959,Reliability Evaluation of SiC Power Module With Sintered Ag Die Attach and Stress-Relaxation Structure,2019,74,https://openalex.org/A5070481334,Katsuaki Suganuma,"Institute of Scientific and Industrial Research, Osaka University, Ibaraki, Japan","Osaka Research Institute of Industrial Science and Technology, The University of Osaka","JP, JP"
https://openalex.org/W2954787699,Soft-Switched High Step-Up Quasi-Z-Source DC–DC Converter,2019,74,https://openalex.org/A5086486004,Behzad Poorali,"Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan, Iran",Isfahan University of Technology,IR
https://openalex.org/W2954787699,Soft-Switched High Step-Up Quasi-Z-Source DC–DC Converter,2019,74,https://openalex.org/A5048944575,Ehsan Adib,"Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan, Iran",Isfahan University of Technology,IR
https://openalex.org/W2963504517,Control of Offshore MMC During Asymmetric Offshore AC Faults for Wind Power Transmission,2019,74,https://openalex.org/A5100772883,Lei Shi,"Department of Electronic and Electrical Engineering, University of Strathclyde, Glasgow, U.K",University of Strathclyde,GB
https://openalex.org/W2963504517,Control of Offshore MMC During Asymmetric Offshore AC Faults for Wind Power Transmission,2019,74,https://openalex.org/A5028650045,Grain Philip Adam,"Department of Electronic and Electrical Engineering, University of Strathclyde, Glasgow, U.K",University of Strathclyde,GB
https://openalex.org/W2963504517,Control of Offshore MMC During Asymmetric Offshore AC Faults for Wind Power Transmission,2019,74,https://openalex.org/A5100448526,Rui Li,"Department of Electronic and Electrical Engineering, University of Strathclyde, Glasgow, U.K",University of Strathclyde,GB
https://openalex.org/W2963504517,Control of Offshore MMC During Asymmetric Offshore AC Faults for Wind Power Transmission,2019,74,https://openalex.org/A5030459373,Lie Xu,"Department of Electronic and Electrical Engineering, University of Strathclyde, Glasgow, U.K",University of Strathclyde,GB
https://openalex.org/W2963689371,Demonstration of GaN Integrated Half-Bridge With On-Chip Drivers on 200-mm Engineered Substrates,2019,74,https://openalex.org/A5100416441,Xiangdong Li,"Department of Electrical Engineering, KU Leuven, Leuven, Belgium",KU Leuven,BE
https://openalex.org/W2963689371,Demonstration of GaN Integrated Half-Bridge With On-Chip Drivers on 200-mm Engineered Substrates,2019,74,https://openalex.org/A5019671684,Karen Geens,"imec, Leuven, Belgium",IMEC,BE
https://openalex.org/W2963689371,Demonstration of GaN Integrated Half-Bridge With On-Chip Drivers on 200-mm Engineered Substrates,2019,74,https://openalex.org/A5029790708,Weiming Guo,"imec, Leuven, Belgium",IMEC,BE
https://openalex.org/W2963689371,Demonstration of GaN Integrated Half-Bridge With On-Chip Drivers on 200-mm Engineered Substrates,2019,74,https://openalex.org/A5091454714,Shuzhen You,"imec, Leuven, Belgium",IMEC,BE
https://openalex.org/W2963689371,Demonstration of GaN Integrated Half-Bridge With On-Chip Drivers on 200-mm Engineered Substrates,2019,74,https://openalex.org/A5056409480,Ming Zhao,"imec, Leuven, Belgium",IMEC,BE
https://openalex.org/W2963689371,Demonstration of GaN Integrated Half-Bridge With On-Chip Drivers on 200-mm Engineered Substrates,2019,74,https://openalex.org/A5010711349,Dirk Fahle,"AIXTRON SE, Herzogenrath, Germany",Aixtron (Germany),DE
https://openalex.org/W2963689371,Demonstration of GaN Integrated Half-Bridge With On-Chip Drivers on 200-mm Engineered Substrates,2019,74,https://openalex.org/A5062693558,V. A. Odnoblyudov,"Qromis, Inc., Santa Clara, CA, USA",,
https://openalex.org/W2963689371,Demonstration of GaN Integrated Half-Bridge With On-Chip Drivers on 200-mm Engineered Substrates,2019,74,https://openalex.org/A5020367935,G. Groeseneken,"Department of Electrical Engineering, KU Leuven, Leuven, Belgium",KU Leuven,BE
https://openalex.org/W2963689371,Demonstration of GaN Integrated Half-Bridge With On-Chip Drivers on 200-mm Engineered Substrates,2019,74,https://openalex.org/A5008126297,Stefaan Decoutere,"imec, Leuven, Belgium",IMEC,BE
https://openalex.org/W2981318611,Smart Self-Driving Multilevel Gate Driver for Fast Switching and Crosstalk Suppression of SiC MOSFETs,2019,74,https://openalex.org/A5056119053,Chunhui Liu,"School of Electrical, Computer and Energy Engineering, Arizona State University, Tempe, USA",Arizona State University,US
https://openalex.org/W2981318611,Smart Self-Driving Multilevel Gate Driver for Fast Switching and Crosstalk Suppression of SiC MOSFETs,2019,74,https://openalex.org/A5026708652,Zhengda Zhang,"School of Electrical, Computer and Energy Engineering, Arizona State University, Tempe, USA",Arizona State University,US
https://openalex.org/W2981318611,Smart Self-Driving Multilevel Gate Driver for Fast Switching and Crosstalk Suppression of SiC MOSFETs,2019,74,https://openalex.org/A5075365578,Yifu Liu,"School of Electrical, Computer and Energy Engineering, Arizona State University, Tempe, USA",Arizona State University,US
https://openalex.org/W2981318611,Smart Self-Driving Multilevel Gate Driver for Fast Switching and Crosstalk Suppression of SiC MOSFETs,2019,74,https://openalex.org/A5083382156,Yunpeng Si,"School of Electrical, Computer and Energy Engineering, Arizona State University, Tempe, USA",Arizona State University,US
https://openalex.org/W2981318611,Smart Self-Driving Multilevel Gate Driver for Fast Switching and Crosstalk Suppression of SiC MOSFETs,2019,74,https://openalex.org/A5044388347,Lei Qin,"School of Electrical, Computer and Energy Engineering, Arizona State University, Tempe, USA",Arizona State University,US
https://openalex.org/W2994938889,Enhanced DAB for Efficiency Preservation Using Adjustable-Tap High-Frequency Transformer,2019,74,https://openalex.org/A5069167871,Armin Jafari,"Power and Wide-Band-Gap Electronics Research Laboratory, &#x00C9;cole Polytechnique F&#x00E9;d&#x00E9;rale de Lausanne, Lausanne, Switzerland",École Polytechnique Fédérale de Lausanne,CH
https://openalex.org/W2994938889,Enhanced DAB for Efficiency Preservation Using Adjustable-Tap High-Frequency Transformer,2019,74,https://openalex.org/A5069167871,Armin Jafari,"Power and Wide-Band-Gap Electronics Research Laboratory, École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland",École Polytechnique Fédérale de Lausanne,CH
https://openalex.org/W2994938889,Enhanced DAB for Efficiency Preservation Using Adjustable-Tap High-Frequency Transformer,2019,74,https://openalex.org/A5073404392,Mohammad Samizadeh Nikoo,"Power and Wide-Band-Gap Electronics Research Laboratory, &#x00C9;cole Polytechnique F&#x00E9;d&#x00E9;rale de Lausanne, Lausanne, Switzerland",École Polytechnique Fédérale de Lausanne,CH
https://openalex.org/W2994938889,Enhanced DAB for Efficiency Preservation Using Adjustable-Tap High-Frequency Transformer,2019,74,https://openalex.org/A5073404392,Mohammad Samizadeh Nikoo,"Power and Wide-Band-Gap Electronics Research Laboratory, École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland",École Polytechnique Fédérale de Lausanne,CH
https://openalex.org/W2994938889,Enhanced DAB for Efficiency Preservation Using Adjustable-Tap High-Frequency Transformer,2019,74,https://openalex.org/A5081553130,Furkan Karakaya,"Power and Wide-Band-Gap Electronics Research Laboratory, &#x00C9;cole Polytechnique F&#x00E9;d&#x00E9;rale de Lausanne, Lausanne, Switzerland",École Polytechnique Fédérale de Lausanne,CH
https://openalex.org/W2994938889,Enhanced DAB for Efficiency Preservation Using Adjustable-Tap High-Frequency Transformer,2019,74,https://openalex.org/A5081553130,Furkan Karakaya,"Power and Wide-Band-Gap Electronics Research Laboratory, École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland",École Polytechnique Fédérale de Lausanne,CH
https://openalex.org/W2994938889,Enhanced DAB for Efficiency Preservation Using Adjustable-Tap High-Frequency Transformer,2019,74,https://openalex.org/A5078685053,Elison Matioli,"Power and Wide-Band-Gap Electronics Research Laboratory, &#x00C9;cole Polytechnique F&#x00E9;d&#x00E9;rale de Lausanne, Lausanne, Switzerland",École Polytechnique Fédérale de Lausanne,CH
https://openalex.org/W2994938889,Enhanced DAB for Efficiency Preservation Using Adjustable-Tap High-Frequency Transformer,2019,74,https://openalex.org/A5078685053,Elison Matioli,"Power and Wide-Band-Gap Electronics Research Laboratory, École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland",École Polytechnique Fédérale de Lausanne,CH
https://openalex.org/W3004329456,Modulated Model Predictive Control for Modular Multilevel Converters With Easy Implementation and Enhanced Steady-State Performance,2020,74,https://openalex.org/A5100614569,Jinyu Wang,"School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore, Singapore",Nanyang Technological University,SG
https://openalex.org/W3004329456,Modulated Model Predictive Control for Modular Multilevel Converters With Easy Implementation and Enhanced Steady-State Performance,2020,74,https://openalex.org/A5100379477,Xiong Liu,"Central Technology Group, Rolls-Royce Singapore Pte., Ltd., Singapore, Singapore",,
https://openalex.org/W3004329456,Modulated Model Predictive Control for Modular Multilevel Converters With Easy Implementation and Enhanced Steady-State Performance,2020,74,https://openalex.org/A5082921193,Qian Xiao,"Key Laboratory of Smart Grid of Ministry of Education, Tianjin University, Tianjin, China",Tianjin University,CN
